Year,Month,Week,Season,City,Average Temperature (°C),Average Rainfall (mm),Average Humidity (%),Air Quality Index (AQI),Mosquito Density Index,Population Density (people per sq km),Dengue Cases Reported,Outbreak Risk Level,Latitude,Longitude,Month_Num
2017.0,November,46.0,Post-Monsoon,Patna,27.03,1.57,69.79,167.4,0.43,21000.0,146.0,Moderate,25.5941,85.1376,11
2017.0,November,46.0,Post-Monsoon,Visakhapatnam,24.48,52.31,77.38,147.4,0.584,6500.0,65.0,Moderate,17.6868,83.2185,11
2017.0,November,46.0,Post-Monsoon,Coimbatore,26.74,24.44,61.06,85.7,0.485,8500.0,58.0,Moderate,11.0168,76.9558,11
2017.0,November,46.0,Post-Monsoon,Madurai,26.44,2.48,59.3,86.1,0.361,8500.0,43.0,Low,9.9252,78.1198,11
2017.0,November,46.0,Post-Monsoon,Thiruvananthapuram (Trivandrum),24.7,13.68,75.71,80.0,0.41,5000.0,23.0,Low,8.5241,76.9366,11
2017.0,November,46.0,Post-Monsoon,Kochi (Cochin),21.86,33.93,78.3,111.3,0.448,9000.0,61.0,Moderate,9.9312,76.2673,11
2017.0,November,46.0,Post-Monsoon,Bhubaneswar,23.11,45.11,75.59,113.7,0.426,6000.0,36.0,Moderate,20.2961,85.8245,11
2017.0,November,46.0,Post-Monsoon,Guwahati,29.42,41.81,78.92,116.7,0.711,7000.0,99.0,High,26.1445,91.7362,11
2017.0,November,47.0,Post-Monsoon,Delhi (NCT),22.05,13.68,68.59,161.9,0.334,11297.0,63.0,Moderate,28.7041,77.1025,11
2017.0,November,47.0,Post-Monsoon,Mumbai,24.05,54.49,76.53,133.8,0.488,20400.0,177.0,Moderate,19.076,72.8777,11
2017.0,November,47.0,Post-Monsoon,Kolkata,25.85,30.13,86.68,156.8,0.572,24000.0,204.0,High,22.5726,88.3639,11
2017.0,November,47.0,Post-Monsoon,Chennai,21.72,24.44,83.08,113.7,0.47,26000.0,174.0,Moderate,13.0827,80.2707,11
2017.0,November,47.0,Post-Monsoon,Bengaluru,26.23,12.95,65.78,143.8,0.419,11700.0,78.0,Moderate,12.9716,77.5946,11
2017.0,November,47.0,Post-Monsoon,Hyderabad,25.03,18.62,61.03,147.3,0.349,10000.0,39.0,Low,17.385,78.4867,11
2017.0,November,47.0,Post-Monsoon,Pune,24.78,19.49,75.23,122.6,0.36,6000.0,18.0,Low,18.5204,73.8567,11
2017.0,November,47.0,Post-Monsoon,Ahmedabad,27.95,20.32,69.73,113.2,0.568,12100.0,92.0,Moderate,23.0225,72.5714,11
2017.0,November,47.0,Post-Monsoon,Jaipur,24.86,16.31,70.81,95.4,0.458,6000.0,36.0,Moderate,26.9124,75.7873,11
2017.0,November,47.0,Post-Monsoon,Lucknow,26.75,0.75,61.95,137.7,0.157,17000.0,29.0,Low,26.8467,80.9462,11
2017.0,November,47.0,Post-Monsoon,Kanpur,21.55,4.22,67.71,125.5,0.289,10000.0,46.0,Low,22.3072,80.3319,11
2017.0,November,47.0,Post-Monsoon,Nagpur,27.5,4.9,64.05,115.8,0.358,9000.0,52.0,Moderate,21.1458,79.0882,11
2017.0,November,47.0,Post-Monsoon,Indore,25.79,1.29,73.24,139.6,0.411,8500.0,46.0,Moderate,22.7196,75.8577,11
2017.0,November,47.0,Post-Monsoon,Bhopal,23.74,13.41,68.4,90.1,0.344,2800.0,5.0,Low,23.2599,77.4126,11
2017.0,November,47.0,Post-Monsoon,Surat,24.23,51.18,85.8,100.0,0.517,17000.0,106.0,Moderate,21.1702,72.8311,11
2017.0,November,47.0,Post-Monsoon,Vadodara (Baroda),24.74,20.52,59.81,115.8,0.463,7500.0,54.0,Moderate,22.3072,73.1812,11
2017.0,November,47.0,Post-Monsoon,Nashik,26.81,13.68,67.71,107.3,0.464,4000.0,27.0,Moderate,19.9975,73.7898,11
2017.0,November,47.0,Post-Monsoon,Ludhiana,23.4,21.75,57.44,92.7,0.296,10000.0,40.0,Low,30.901,75.8573,11
2017.0,November,47.0,Post-Monsoon,Agra,24.01,8.29,63.21,96.3,0.367,8500.0,48.0,Low,27.1767,78.0081,11
2017.0,November,47.0,Post-Monsoon,Meerut,26.27,8.03,67.535,113.7,0.451,12000.0,104.0,Moderate,28.9845,77.7064,11
2017.0,November,47.0,Post-Monsoon,Vijayawada,22.18,4.97,58.21,109.7,0.23,7800.0,24.0,Low,16.5062,80.648,11
2017.0,January,47.0,Winter,Ranchi,26.59,14.45,67.28,88.6,0.509,6000.0,49.0,Moderate,23.3441,85.3096,1
2017.0,November,47.0,Post-Monsoon,Patna,26.64,3.32,65.09,90.8,0.502,21000.0,43.0,Moderate,25.5941,85.1376,11
2017.0,November,47.0,Post-Monsoon,Visakhapatnam,22.84,13.68,74.52,102.9,0.301,6500.0,30.0,Low,17.6868,83.2185,11
2017.0,November,47.0,Post-Monsoon,Coimbatore,26.75,17.99,59.67,66.2,0.486,8500.0,61.0,Moderate,11.0168,76.9558,11
2017.0,November,47.0,Post-Monsoon,Madurai,21.13,4.27,70.75,57.8,0.313,7000.0,20.0,Low,9.9252,78.1198,11
2017.0,November,47.0,Post-Monsoon,Thiruvananthapuram (Trivandrum),22.82,13.68,81.25,94.0,0.578,5000.0,43.0,Moderate,8.5241,76.9366,11
2017.0,November,47.0,Post-Monsoon,Kochi (Cochin),22.32,40.2,83.12,94.6,0.478,9000.0,47.0,Moderate,9.9312,76.2673,11
2017.0,November,47.0,Post-Monsoon,Bhubaneswar,24.01,30.5,73.92,116.7,0.471,6000.0,51.0,Moderate,20.2961,85.8245,11
2017.0,November,47.0,Post-Monsoon,Guwahati,24.29,63.97,79.41,85.4,0.577,7000.0,44.0,Moderate,26.1445,91.7362,11
2017.0,November,48.0,Post-Monsoon,Delhi (NCT),22.52,29.66,67.535,144.5,0.42,11297.0,73.0,Moderate,28.7041,77.1025,11
2017.0,November,48.0,Post-Monsoon,Mumbai,25.17,20.88,75.6,149.2,0.497,20400.0,43.0,Low,19.076,72.8777,11
2017.0,November,48.0,Post-Monsoon,Kolkata,21.39,73.06,83.7,130.0,0.46,24000.0,43.0,Moderate,22.5726,88.3639,11
2017.0,November,48.0,Post-Monsoon,Chennai,29.8,19.19,83.37,137.5,0.661,26000.0,238.0,High,13.0827,80.2707,11
2017.0,November,48.0,Post-Monsoon,Bengaluru,23.78,13.64,72.3,162.6,0.383,11700.0,83.0,Moderate,12.9716,77.5946,11
2017.0,November,48.0,Post-Monsoon,Hyderabad,25.6,14.36,67.535,134.6,0.434,10000.0,83.0,Moderate,17.385,78.4867,11
2017.0,November,48.0,Post-Monsoon,Pune,25.96,28.15,67.12,77.3,0.523,6000.0,36.0,Moderate,18.5204,73.8567,11
2017.0,November,48.0,Post-Monsoon,Ahmedabad,26.17,11.1,69.54,135.8,0.356,12100.0,50.0,Low,23.0225,72.5714,11
2017.0,November,48.0,Post-Monsoon,Ahmedabad,19.21,23.83,59.0,50.0,0.206,6000.0,43.0,Low,26.9124,75.7873,11
2017.0,November,48.0,Post-Monsoon,Lucknow,25.05,11.92,65.21,119.2,0.344,17000.0,61.0,Moderate,26.8467,80.9462,11
2017.0,November,48.0,Post-Monsoon,Kanpur,27.52,22.91,59.04,123.6,0.45,10000.0,64.0,Moderate,26.4499,80.3319,11
2017.0,November,48.0,Post-Monsoon,Nagpur,23.79,20.2,73.09,102.4,0.43,9000.0,44.0,Moderate,21.1458,79.0882,11
2017.0,November,48.0,Post-Monsoon,Indore,25.72,27.09,77.29,102.9,0.475,8500.0,48.0,Moderate,22.7196,75.8577,11
2017.0,November,48.0,Post-Monsoon,Bhopal,26.37,1.46,64.33,109.9,0.34,2800.0,11.0,Low,23.2599,77.7064,11
2017.0,November,48.0,Post-Monsoon,Surat,23.12,22.83,74.98,157.3,0.424,17000.0,91.0,Moderate,21.1702,72.8311,11
2017.0,November,48.0,Post-Monsoon,Vadodara (Baroda),24.95,19.25,63.65,101.6,0.414,7500.0,50.0,Moderate,22.3072,73.1812,11
2017.0,November,48.0,Post-Monsoon,Nashik,24.03,9.21,68.79,143.1,0.386,4000.0,24.0,Low,22.3072,73.7898,11
2017.0,November,48.0,Post-Monsoon,Ludhiana,20.24,10.5,67.535,104.7,0.176,10000.0,41.0,Low,30.901,75.8573,11
2017.0,November,48.0,Post-Monsoon,Agra,24.05,14.53,57.31,87.6,0.385,8500.0,60.0,Moderate,27.1767,78.0081,11
2017.0,November,48.0,Post-Monsoon,Meerut,24.44,25.76,64.21,87.5,0.473,12000.0,67.0,Moderate,28.9845,77.7064,11
2017.0,November,48.0,Post-Monsoon,Vijayawada,25.22,26.11,67.91,94.9,0.485,7800.0,58.0,Moderate,16.5062,80.648,11
2017.0,November,48.0,Post-Monsoon,Ranchi,26.91,25.19,71.39,150.6,0.56,6000.0,43.0,Moderate,23.3441,85.3096,11
2017.0,November,48.0,Post-Monsoon,Patna,23.98,28.42,69.93,145.4,0.486,21000.0,131.0,Moderate,25.5941,85.1376,11
2017.0,November,48.0,Post-Monsoon,Visakhapatnam,26.02,46.1,81.37,121.3,0.542,6500.0,54.0,Moderate,17.6868,83.2185,11
2017.0,November,48.0,Post-Monsoon,Coimbatore,25.12,22.98,69.25,58.2,0.417,8500.0,69.0,Moderate,11.0168,76.9558,11
2017.0,November,48.0,Post-Monsoon,Madurai,27.17,6.63,69.97,111.1,0.51,7000.0,54.0,Moderate,22.3072,78.1198,11
2017.0,November,48.0,Post-Monsoon,Thiruvananthapuram (Trivandrum),26.75,55.15,67.535,89.6,0.643,5000.0,43.0,High,8.5241,76.9366,11
2017.0,November,48.0,Post-Monsoon,Kochi (Cochin),23.72,13.68,80.29,110.0,0.433,9000.0,40.0,Moderate,9.9312,76.2673,11
2017.0,November,48.0,Post-Monsoon,Bhubaneswar,26.75,36.23,67.13,91.9,0.486,6000.0,55.0,Moderate,20.2961,85.8245,11
2017.0,January,48.0,Winter,Guwahati,26.44,53.1,75.25,99.2,0.486,7000.0,56.0,High,26.1445,91.7362,1
2017.0,December,49.0,Winter,Delhi (NCT),15.0,9.56,50.08,212.0,0.039,11297.0,0.0,Low,28.7041,77.7064,12
2017.0,December,49.0,Winter,Mumbai,16.7,13.49,68.88,158.6,0.165,20400.0,8.0,Low,19.076,72.8777,12
2017.0,December,49.0,Winter,Kolkata,18.41,6.65,73.58,120.9,0.318,24000.0,18.0,Low,22.5726,88.3639,12
2017.0,December,49.0,Winter,Chennai,20.56,22.97,67.39,148.4,0.26,26000.0,7.0,Low,13.0827,80.2707,12
2017.0,December,49.0,Winter,Bengaluru,15.0,17.22,60.75,131.4,0.191,11700.0,0.0,Low,12.9716,77.5946,12
2017.0,December,49.0,Winter,Hyderabad,17.16,4.66,56.02,134.1,0.093,10000.0,1.0,Low,17.385,78.4867,12
2017.0,December,49.0,Winter,Pune,20.52,11.64,61.47,58.8,0.261,6000.0,5.0,Low,18.5204,73.8567,12
2017.0,December,49.0,Winter,Ahmedabad,17.34,15.91,55.24,125.6,0.099,12100.0,4.0,Low,23.0225,72.5714,12
2017.0,December,49.0,Winter,Jaipur,15.62,6.87,57.83,168.9,0.0,6000.0,0.0,Low,26.9124,75.7873,12
2017.0,December,49.0,Winter,Lucknow,15.0,4.18,53.1,175.2,0.091,17000.0,2.0,Low,22.3072,80.9462,12
2017.0,December,49.0,Winter,Kanpur,26.75,12.32,56.81,225.1,0.076,10000.0,1.0,Low,26.4499,80.3319,12
2017.0,December,49.0,Winter,Nagpur,19.71,7.45,58.5,108.3,0.167,9000.0,0.0,Low,21.1458,79.0882,12
2017.0,December,49.0,Winter,Indore,20.17,4.35,53.53,73.3,0.215,8500.0,0.0,Low,22.7196,75.8577,12
2017.0,December,49.0,Winter,Bhopal,18.59,6.78,51.86,105.3,0.092,2800.0,1.0,Low,23.2599,77.7064,12
2017.0,December,49.0,Winter,Surat,15.53,7.93,61.3,136.4,0.111,17000.0,2.0,Low,21.1702,72.8311,12
2017.0,January,49.0,Winter,Vadodara (Baroda),18.29,13.91,52.18,93.4,0.167,7500.0,14.0,Low,22.3072,73.1812,1
2017.0,December,49.0,Winter,Nashik,17.06,13.98,51.45,80.7,0.12,8500.0,2.0,Low,22.3072,73.7898,12
2017.0,December,49.0,Winter,Ahmedabad,15.0,-0.65,54.67,189.8,0.026,10000.0,0.0,Low,30.901,75.8573,12
2017.0,December,49.0,Winter,Agra,15.14,8.11,52.2,196.0,0.041,8500.0,1.0,Low,27.1767,78.0081,12
2017.0,December,49.0,Winter,Meerut,15.82,7.51,51.43,217.9,0.042,12000.0,0.0,Low,28.9845,77.7064,12
2017.0,December,49.0,Winter,Vijayawada,18.62,5.44,67.535,104.5,0.083,7800.0,0.0,Low,16.5062,80.648,12
2017.0,December,49.0,Winter,Ranchi,18.44,10.56,57.58,116.0,0.153,6000.0,0.0,Low,23.3441,85.3096,12
2017.0,December,49.0,Winter,Patna,22.01,-0.89,67.535,145.7,0.271,21000.0,3.0,Low,25.5941,85.1376,12
2017.0,December,49.0,Winter,Visakhapatnam,16.34,18.42,67.535,97.7,0.194,6500.0,0.0,Low,17.6868,83.2185,12
2017.0,December,49.0,Winter,Coimbatore,16.92,2.0,62.0,94.7,0.156,8500.0,10.0,Low,11.0168,76.9558,12
2017.0,December,49.0,Winter,Madurai,15.0,10.93,54.35,125.4,0.159,7000.0,0.0,Low,9.9252,78.1198,12
2017.0,December,49.0,Winter,Thiruvananthapuram (Trivandrum),18.79,24.5,64.12,110.5,0.204,5000.0,0.0,Low,8.5241,76.9366,12
2017.0,December,49.0,Winter,Kochi (Cochin),19.97,13.13,69.46,99.3,0.269,9000.0,43.0,Low,9.9312,77.7064,12
2017.0,December,49.0,Winter,Bhubaneswar,16.75,12.13,67.535,126.5,0.133,6000.0,3.0,Low,20.2961,85.8245,12
2017.0,December,49.0,Winter,Guwahati,18.1,13.68,64.17,88.9,0.113,7000.0,0.0,Low,26.1445,91.7362,12
2017.0,December,50.0,Winter,Delhi (NCT),26.75,3.82,56.31,228.7,0.089,11297.0,6.0,Low,28.7041,77.1025,12
2017.0,December,50.0,Winter,Mumbai,19.42,27.34,68.68,124.1,0.19,20400.0,4.0,Low,19.076,72.8777,12
2017.0,December,50.0,Winter,Kolkata,15.55,9.37,74.07,144.4,0.124,24000.0,11.0,Low,22.5726,88.3639,12
2017.0,December,50.0,Winter,Chennai,18.93,3.94,60.68,141.0,0.201,26000.0,17.0,Low,13.0827,80.2707,12
2017.0,December,50.0,Winter,Bengaluru,15.0,8.91,59.53,132.9,0.126,8500.0,2.0,Low,12.9716,77.7064,12
2017.0,January,50.0,Winter,Hyderabad,20.93,11.14,52.08,121.6,0.165,10000.0,0.0,Low,17.385,78.4867,1
2017.0,December,50.0,Winter,Pune,26.75,7.96,58.54,72.7,0.115,6000.0,11.0,Low,18.5204,73.8567,12
2017.0,December,50.0,Winter,Ahmedabad,26.75,-1.35,50.7,124.8,0.051,12100.0,0.0,Low,22.3072,72.5714,12
2017.0,December,50.0,Winter,Jaipur,19.5,8.45,51.95,178.1,0.204,6000.0,0.0,Low,26.9124,75.7873,12
2017.0,December,50.0,Winter,Lucknow,16.17,4.07,53.27,181.2,0.095,17000.0,0.0,Low,22.3072,80.9462,12
2017.0,December,50.0,Winter,Kanpur,18.06,11.83,67.535,145.4,0.137,10000.0,5.0,Low,22.3072,80.3319,12
2017.0,January,50.0,Winter,Nagpur,15.0,6.94,56.9,100.6,0.076,9000.0,0.0,Low,21.1458,79.0882,1
2017.0,January,50.0,Winter,Indore,17.88,11.87,49.83,125.8,0.139,8500.0,0.0,Low,22.7196,75.8577,1
2017.0,December,50.0,Winter,Bhopal,18.17,11.69,59.27,103.0,0.175,2800.0,0.0,Low,23.2599,77.4126,12
2017.0,December,50.0,Winter,Surat,16.21,6.18,65.28,110.4,0.152,17000.0,3.0,Low,21.1702,72.8311,12
2017.0,December,50.0,Winter,Vadodara (Baroda),15.84,6.45,55.87,99.5,0.067,7500.0,0.0,Low,22.3072,73.1812,12
2017.0,December,50.0,Winter,Nashik,15.53,2.81,57.82,97.4,0.057,4000.0,0.0,Low,19.9975,73.7898,12
2017.0,December,50.0,Winter,Ludhiana,26.75,6.68,58.55,154.2,0.143,10000.0,0.0,Low,22.3072,75.8573,12
2017.0,December,50.0,Winter,Agra,17.29,5.43,56.61,195.5,0.087,8500.0,0.0,Low,27.1767,78.0081,12
2017.0,December,50.0,Winter,Meerut,15.0,12.16,48.99,181.7,0.071,12000.0,0.0,Low,28.9845,77.7064,12
2017.0,December,50.0,Winter,Vijayawada,15.0,2.71,52.57,85.8,0.054,8500.0,4.0,Low,16.5062,80.648,12
2017.0,December,50.0,Winter,Ranchi,16.63,13.68,53.61,89.2,0.098,6000.0,3.0,Low,23.3441,85.3096,12
2017.0,December,50.0,Winter,Patna,19.05,13.68,47.2,149.4,0.069,21000.0,0.0,Low,25.5941,85.1376,12
2017.0,December,50.0,Winter,Visakhapatnam,18.03,22.77,66.66,107.5,0.287,6500.0,1.0,Low,17.6868,83.2185,12
2017.0,December,50.0,Winter,Coimbatore,15.98,5.08,53.59,79.8,0.113,8500.0,0.0,Low,11.0168,76.9558,12
2017.0,December,50.0,Winter,Madurai,26.75,10.42,53.45,77.3,0.066,7000.0,1.0,Low,9.9252,78.1198,12
2017.0,December,50.0,Winter,Thiruvananthapuram (Trivandrum),17.76,7.24,71.1,94.7,0.122,5000.0,0.0,Low,8.5241,76.9366,12
2017.0,December,50.0,Winter,Kochi (Cochin),15.0,3.67,68.48,127.1,0.107,9000.0,2.0,Low,9.9312,76.2673,12
2017.0,December,50.0,Winter,Bhubaneswar,20.06,15.08,60.08,119.8,0.185,6000.0,0.0,Low,20.2961,85.8245,12
2017.0,December,50.0,Winter,Guwahati,20.67,-1.49,58.48,80.2,0.124,7000.0,0.0,Low,26.1445,91.7362,12
2017.0,December,51.0,Winter,Delhi (NCT),15.07,3.77,58.34,229.2,0.033,11297.0,3.0,Low,28.7041,77.1025,12
2017.0,December,51.0,Winter,Mumbai,15.8,24.87,60.1,140.1,0.486,20400.0,5.0,Low,19.076,72.8777,12
2017.0,December,51.0,Winter,Kolkata,17.18,7.61,77.1,169.2,0.305,24000.0,16.0,Low,22.5726,77.7064,12
2017.0,December,51.0,Winter,Chennai,16.68,12.68,69.39,189.3,0.174,26000.0,12.0,Low,13.0827,80.2707,12
2017.0,December,51.0,Winter,Bengaluru,15.0,-0.79,56.39,150.3,0.085,8500.0,0.0,Low,12.9716,77.7064,12
2017.0,December,51.0,Winter,Hyderabad,16.01,7.23,47.25,131.7,0.0,10000.0,0.0,Low,17.385,78.4867,12
2017.0,December,51.0,Winter,Pune,15.18,7.3,55.05,77.9,0.076,6000.0,0.0,Low,18.5204,73.8567,12
2017.0,December,51.0,Winter,Ahmedabad,15.0,10.67,63.83,125.0,0.04,12100.0,0.0,Low,23.0225,72.5714,12
2017.0,December,51.0,Winter,Jaipur,16.5,11.14,47.04,113.7,0.076,6000.0,0.0,Low,22.3072,75.7873,12
2017.0,December,51.0,Winter,Lucknow,20.57,7.05,51.9,194.1,0.198,17000.0,8.0,Low,26.8467,80.9462,12
2017.0,December,51.0,Winter,Kanpur,15.0,5.57,53.88,213.9,0.054,8500.0,43.0,Low,26.4499,80.3319,12
2017.0,December,51.0,Winter,Nagpur,17.53,1.79,59.35,113.7,0.486,9000.0,1.0,Low,21.1458,79.0882,12
2017.0,December,51.0,Winter,Indore,15.0,11.67,53.69,95.0,0.114,8500.0,0.0,Low,22.7196,75.8577,12
2017.0,December,51.0,Winter,Bhopal,19.73,5.01,57.2,64.4,0.18,2800.0,0.0,Low,23.2599,77.7064,12
2017.0,December,51.0,Winter,Surat,18.0,21.52,67.535,113.7,0.167,17000.0,3.0,Low,21.1702,72.8311,12
2017.0,December,51.0,Winter,Vadodara (Baroda),15.0,-1.31,56.21,80.0,0.119,7500.0,0.0,Low,22.3072,73.1812,12
2017.0,December,51.0,Winter,Nashik,17.16,10.64,61.33,91.5,0.486,4000.0,1.0,Low,19.9975,73.7898,12
2017.0,December,51.0,Winter,Ludhiana,15.31,5.89,54.79,216.2,0.106,10000.0,0.0,Low,30.901,75.8573,12
2017.0,December,51.0,Winter,Agra,15.5,1.84,48.25,207.2,0.036,8500.0,1.0,Low,27.1767,78.0081,12
2017.0,December,51.0,Winter,Meerut,26.75,0.48,56.43,210.2,0.103,12000.0,0.0,Low,28.9845,77.7064,12
2017.0,December,51.0,Winter,Vijayawada,15.0,10.82,56.83,131.1,0.139,7800.0,2.0,Low,16.5062,80.648,12
2017.0,December,51.0,Winter,Ranchi,17.79,7.96,60.37,82.7,0.142,6000.0,2.0,Low,23.3441,85.3096,12
2017.0,December,51.0,Winter,Patna,19.91,5.34,55.19,127.7,0.161,21000.0,43.0,Low,25.5941,85.1376,12
2017.0,December,51.0,Winter,Visakhapatnam,15.04,9.05,73.05,84.0,0.14,6500.0,0.0,Low,17.6868,83.2185,12
2017.0,December,51.0,Winter,Coimbatore,20.1,17.45,49.01,105.7,0.222,8500.0,2.0,Low,11.0168,76.9558,12
2017.0,January,51.0,Winter,Madurai,17.34,13.6,52.99,118.7,0.115,7000.0,0.0,Low,9.9252,78.1198,1
2017.0,December,51.0,Winter,Thiruvananthapuram (Trivandrum),17.45,1.71,65.63,68.5,0.092,5000.0,2.0,Low,8.5241,76.9366,12
2017.0,December,51.0,Winter,Kochi (Cochin),15.0,22.73,63.19,112.9,0.173,9000.0,2.0,Low,9.9312,76.2673,12
2017.0,December,51.0,Winter,Bhubaneswar,20.25,2.74,61.48,105.4,0.191,6000.0,3.0,Low,20.2961,85.8245,12
2017.0,December,51.0,Winter,Guwahati,16.16,11.85,69.56,90.7,0.128,7000.0,0.0,Low,26.1445,91.7362,12
2017.0,December,52.0,Winter,Delhi (NCT),19.98,-1.65,47.83,206.6,0.159,11297.0,1.0,Low,28.7041,77.1025,12
2017.0,December,52.0,Winter,Mumbai,15.42,7.58,67.535,120.5,0.486,20400.0,7.0,Low,19.076,72.8777,12
2017.0,December,52.0,Winter,Kolkata,16.94,24.96,76.69,155.0,0.242,24000.0,11.0,Low,22.5726,88.3639,12
2017.0,December,52.0,Winter,Chennai,18.99,11.2,75.68,165.2,0.288,26000.0,5.0,Low,13.0827,80.2707,12
2017.0,December,52.0,Winter,Bengaluru,19.46,7.86,67.535,149.0,0.092,11700.0,0.0,Low,12.9716,77.5946,12
2017.0,December,52.0,Winter,Hyderabad,17.59,15.52,67.535,108.5,0.121,10000.0,3.0,Low,17.385,78.4867,12
2017.0,December,52.0,Winter,Pune,19.43,7.37,51.66,106.1,0.083,6000.0,1.0,Low,18.5204,73.8567,12
2017.0,December,52.0,Winter,Ahmedabad,15.0,11.32,54.33,133.5,0.085,12100.0,2.0,Low,23.0225,72.5714,12
2017.0,December,52.0,Winter,Jaipur,15.08,9.46,47.0,113.7,0.048,6000.0,0.0,Low,26.9124,75.7873,12
2017.0,December,52.0,Winter,Lucknow,15.69,7.28,50.73,246.1,0.0,17000.0,0.0,Low,26.8467,80.9462,12
2017.0,December,52.0,Winter,Kanpur,16.62,6.82,51.5,183.7,0.043,10000.0,0.0,Low,26.4499,80.3319,12
2017.0,December,52.0,Winter,Nagpur,15.0,12.04,54.16,89.4,0.051,9000.0,3.0,Low,21.1458,79.0882,12
2017.0,December,52.0,Winter,Indore,18.44,3.26,56.5,74.7,0.091,8500.0,2.0,Low,22.7196,75.8577,12
2017.0,December,52.0,Winter,Bhopal,15.6,0.01,56.27,122.4,0.04,2800.0,0.0,Low,23.2599,77.4126,12
2017.0,December,52.0,Winter,Surat,18.45,24.45,64.89,82.5,0.149,17000.0,2.0,Low,21.1702,72.8311,12
2017.0,December,52.0,Winter,Vadodara (Baroda),16.08,14.6,64.4,115.6,0.213,7500.0,1.0,Low,22.3072,77.7064,12
2017.0,December,52.0,Winter,Nashik,17.66,13.68,50.6,92.5,0.061,4000.0,1.0,Low,19.9975,73.7898,12
2017.0,December,52.0,Winter,Ludhiana,15.0,13.2,51.15,226.9,0.019,10000.0,2.0,Low,30.901,77.7064,12
2017.0,January,52.0,Winter,Agra,17.3,11.46,56.14,210.5,0.12,8500.0,2.0,Low,27.1767,78.0081,1
2017.0,December,52.0,Winter,Meerut,16.99,16.44,44.62,193.5,0.01,12000.0,43.0,Low,28.9845,77.7064,12
2017.0,December,52.0,Winter,Vijayawada,26.75,10.15,54.34,126.9,0.066,7800.0,0.0,Low,16.5062,80.648,12
2017.0,December,52.0,Winter,Ranchi,18.68,8.28,52.72,74.4,0.09,6000.0,0.0,Low,23.3441,85.3096,12
2017.0,December,52.0,Winter,Patna,19.2,14.62,56.41,169.3,0.486,21000.0,10.0,Low,25.5941,85.1376,12
2017.0,December,52.0,Winter,Visakhapatnam,15.39,10.19,65.65,77.1,0.22,6500.0,0.0,Low,17.6868,83.2185,12
2017.0,December,52.0,Winter,Coimbatore,16.84,7.78,51.72,123.2,0.128,8500.0,0.0,Low,11.0168,76.9558,12
2017.0,December,52.0,Winter,Madurai,18.43,3.74,55.4,74.5,0.101,7000.0,2.0,Low,9.9252,78.1198,12
2017.0,December,52.0,Winter,Thiruvananthapuram (Trivandrum),15.0,15.03,66.61,81.8,0.118,5000.0,0.0,Low,8.5241,76.9366,12
2017.0,December,52.0,Winter,Kochi (Cochin),15.0,15.6,65.16,76.2,0.175,9000.0,0.0,Low,9.9312,76.2673,12
2017.0,December,52.0,Winter,Bhubaneswar,15.0,10.21,68.68,98.1,0.114,6000.0,1.0,Low,20.2961,77.7064,12
2017.0,December,52.0,Winter,Guwahati,26.75,12.03,67.83,80.1,0.107,7000.0,8.0,Low,26.1445,91.7362,12
2018.0,January,1.0,Winter,Delhi (NCT),15.72,1.39,47.28,236.9,0.049,11297.0,1.0,Low,28.7041,77.1025,1
2018.0,January,1.0,Winter,Mumbai,20.82,4.17,67.36,127.3,0.205,20400.0,4.0,Low,19.076,72.8777,1
2018.0,January,1.0,Winter,Kolkata,18.31,7.98,70.58,113.7,0.079,24000.0,7.0,Low,22.5726,88.3639,1
2018.0,January,1.0,Winter,Chennai,16.92,19.92,70.8,135.8,0.256,26000.0,5.0,Low,13.0827,80.2707,1
2018.0,January,1.0,Winter,Bengaluru,18.0,7.8,59.58,161.5,0.208,11700.0,2.0,Low,12.9716,77.5946,1
2018.0,January,1.0,Winter,Hyderabad,15.0,11.39,62.09,140.0,0.139,10000.0,0.0,Low,17.385,77.7064,1
2018.0,January,1.0,Winter,Pune,15.35,0.8,53.53,86.2,0.0,6000.0,0.0,Low,18.5204,73.8567,1
2018.0,January,1.0,Winter,Ahmedabad,15.65,3.37,60.65,107.5,0.091,12100.0,1.0,Low,23.0225,72.5714,1
2018.0,January,1.0,Winter,Jaipur,16.66,7.33,50.49,158.4,0.035,6000.0,0.0,Low,26.9124,75.7873,1
2018.0,January,1.0,Winter,Lucknow,15.47,20.38,56.75,184.9,0.201,17000.0,9.0,Low,22.3072,80.9462,1
2018.0,January,1.0,Winter,Kanpur,16.49,7.94,55.64,189.1,0.145,10000.0,2.0,Low,26.4499,80.3319,1
2018.0,January,1.0,Winter,Nagpur,16.35,13.68,58.87,126.9,0.099,9000.0,1.0,Low,21.1458,79.0882,1
2018.0,January,1.0,Winter,Indore,17.04,13.68,56.34,109.7,0.119,8500.0,3.0,Low,22.7196,75.8577,1
2018.0,January,1.0,Winter,Bhopal,15.0,7.09,54.94,113.1,0.114,2800.0,3.0,Low,23.2599,77.4126,1
2018.0,January,1.0,Winter,Surat,16.21,7.67,60.06,131.4,0.118,17000.0,3.0,Low,21.1702,72.8311,1
2018.0,January,1.0,Winter,Vadodara (Baroda),16.99,8.24,47.34,97.9,0.113,7500.0,0.0,Low,22.3072,73.1812,1
